imdb_ID,title,year,duration,total_votes,budget,USA_gross_income,worldwide_gross_income,tomatometer_status,audience_rating
tt0119137,Flubber,1997,93,83052,80000000.0,92977226.0,177977226.0,Rotten,33.0
tt0113089,Fluke,1995,96,6400,15000000.0,3987768.0,3987768.0,Rotten,69.0
tt0424095,Flushed Away,2006,85,110469,149000000.0,64665672.0,178281554.0,Certified-Fresh,65.0
tt1579951,Flutter,2011,86,320,4139999.9999999995,9051951.0,10371451.0,Fresh,36.0
tt1697920,Fly Away,2011,85,329,17000000.0,9051951.0,10371451.0,Fresh,62.0
tt0116329,Fly Away Home,1996,107,23200,22000000.0,25143818.0,25143818.0,Certified-Fresh,70.0
tt0486321,Fly Me to the Moon,2007,84,4186,25000000.0,13816982.0,46651414.0,Rotten,24.0
tt0454824,Flyboys,2006,140,40815,60000000.0,13090630.0,17858059.0,Rotten,67.0
tt0472268,The Flying Scotsman,2006,96,5010,17000000.0,171817.0,1260553.0,Rotten,51.0
tt0132165,Flypaper,1999,108,649,17000000.0,9051951.0,10371451.0,Rotten,42.0
tt0116331,Focus,1996,73,167,17000000.0,9051951.0,10371451.0,Rotten,53.0
tt0154506,Following,1998,69,84550,6000.0,48482.0,48482.0,Fresh,85.0
tt0309600,Food of Love,2002,112,1602,17000000.0,43922.0,113164.0,Rotten,38.0
tt0415806,Fool's Gold,2005,90,198,1000000.0,9051951.0,10371451.0,Rotten,48.0
tt0119141,Fools Rush In,1997,109,32066,20000000.0,29481428.0,29481428.0,Rotten,64.0
tt1068242,Footloose,2011,113,45665,24000000.0,51802742.0,63543328.0,Fresh,61.0
tt1087447,Footprints,2009,80,107,17000000.0,9051951.0,10371451.0,Rotten,71.0
tt1996264,"For a Good Time, Call...",2012,85,15526,850000.0,1251749.0,1386088.0,Rotten,53.0
tt1570583,For Ellen,2012,94,1913,17000000.0,12396.0,20746.0,Fresh,37.0
tt0126916,For Love of the Game,1999,137,31284,80000000.0,35188640.0,46112640.0,Rotten,75.0
tt0106941,For Love or Money,1993,96,12360,30000000.0,11146270.0,11146270.0,Rotten,45.0
tt0119142,For Richer or Poorer,1997,115,9934,35000000.0,31642995.0,32748995.0,Rotten,46.0
tt1730294,For the Love of Money,2012,93,906,17000000.0,9051951.0,10371451.0,Rotten,49.0
tt0865556,The Forbidden Kingdom,2008,104,100248,55000000.0,52075270.0,128792411.0,Fresh,60.0
tt0141098,Forces of Nature,1999,105,31858,75000000.0,52900680.0,93900680.0,Rotten,35.0
tt0179182,Forever Mine,1999,115,2234,17000000.0,9051951.0,10371451.0,Rotten,42.0
tt1828972,Foreverland,2011,93,752,17000000.0,9051951.0,10371451.0,Rotten,59.0
tt1147684,Forget Me Not,2009,103,5730,1300000.0,9051951.0,10371451.0,Fresh,56.0
tt0113097,Forget Paris,1995,101,11216,17000000.0,33177694.0,33177694.0,Rotten,56.0
tt0800039,Forgetting Sarah Marshall,2008,111,259276,30000000.0,63172463.0,105833257.0,Certified-Fresh,76.0
tt0356618,The Forgotten,2004,91,63333,42000000.0,67133509.0,117592831.0,Rotten,36.0
tt1121786,Formosa Betrayed,2009,103,1373,17000000.0,225341.0,326034.0,Rotten,55.0
tt0109830,Forrest Gump,1994,142,1755490,55000000.0,330455270.0,678229452.0,Fresh,95.0
tt0245120,The Forsaken,2001,90,8248,15000000.0,7288451.0,8704851.0,Rotten,41.0
tt1282046,Fort McCoy,2011,100,357,3000000.0,78948.0,78948.0,Rotten,64.0
tt2149360,Found,2012,103,3705,8000.0,9051951.0,10371451.0,Fresh,48.0
tt0980999,Four,2012,75,443,200000.0,9051951.0,10371451.0,Fresh,67.0
tt0430105,Four Brothers,2005,109,132163,45000000.0,74494381.0,92374674.0,Rotten,80.0
tt0369436,Four Christmases,2008,88,61716,80000000.0,120146040.0,164112721.0,Rotten,47.0
tt0240510,The Four Feathers,2002,132,32187,35000000.0,18306166.0,29882645.0,Rotten,65.0
tt1341167,Four Lions,2010,97,70467,17000000.0,304616.0,6149356.0,Certified-Fresh,80.0
tt0113101,Four Rooms,1995,98,96574,4000000.0,4257354.0,4257354.0,Rotten,69.0
tt0109831,Four Weddings and a Funeral,1994,117,136126,4400000.0,52700832.0,245700832.0,Certified-Fresh,74.0
tt1220198,The Fourth Kind,2009,98,72823,10000000.0,25486040.0,47719794.0,Rotten,41.0
tt0388952,Fracture,2004,107,146,254099.99999999997,9051951.0,10371451.0,Certified-Fresh,73.0
tt0264616,Frailty,2001,100,75365,11000000.0,13110448.0,17423030.0,Certified-Fresh,78.0
tt2347569,Frances Ha,2012,86,71244,17000000.0,4069826.0,9013161.0,Certified-Fresh,77.0
tt0795383,Frank,2007,90,216,17000000.0,9051951.0,10371451.0,Certified-Fresh,72.0
tt0109835,Frank & Jesse,1994,105,1342,17000000.0,50004.0,50004.0,Rotten,54.0
tt0109836,Frankenstein,1994,123,50321,45000000.0,22006296.0,112006296.0,Fresh,35.0
tt1142977,Frankenweenie,2012,87,95469,39000000.0,35291068.0,81491068.0,Certified-Fresh,70.0
tt1221208,Frankie & Alice,2010,101,5055,17000000.0,706546.0,706546.0,Rotten,59.0
tt0400446,Frankie and Johnny Are Married,2003,95,219,17000000.0,22900.0,22900.0,Fresh,41.0
tt0113107,Frankie Starlight,1995,101,821,17000000.0,103365.0,103365.0,Fresh,71.0
tt0322330,Freaky Friday,2003,97,122538,20000000.0,110230332.0,160846332.0,Certified-Fresh,57.0
tt0240515,Freddy Got Fingered,2001,87,45503,14000000.0,14254993.0,14343028.0,Rotten,56.0
tt0329101,Freddy vs. Jason,2003,97,108669,30000000.0,82622655.0,116632628.0,Rotten,50.0
tt0141105,Free Enterprise,1998,113,3103,17000000.0,30229.0,30229.0,Fresh,79.0
tt0120678,Free Money,1998,91,2751,30000000.0,9051951.0,10371451.0,Rotten,26.0
tt0106965,Free Willy,1993,112,67526,20000000.0,77698625.0,153698625.0,Fresh,50.0
tt0113114,Free Willy 2: The Adventure Home,1995,95,16826,17000000.0,30077111.0,30077111.0,Rotten,42.0
tt0119152,Free Willy 3: The Rescue,1997,86,9196,17000000.0,3446539.0,3446539.0,Rotten,44.0
tt0255177,Freedom,2000,96,292,17000000.0,9051951.0,10371451.0,Rotten,51.0
tt0463998,Freedom Writers,2007,123,67569,21000000.0,36605602.0,43095175.0,Fresh,87.0
tt0349467,Freedomland,2006,113,15263,37665000.0,12512886.0,14655628.0,Rotten,25.0
tt0104299,Freejack,1992,110,14676,30000000.0,17129026.0,17129026.0,Rotten,25.0
tt1381406,Freestyle,2010,86,359,17000000.0,9051951.0,10371451.0,Fresh,86.0
tt0363095,Freeze Frame,2004,99,2770,2000000.0,1100.0,39663.0,Fresh,60.0
tt0186151,Frequency,2000,118,99464,31000000.0,45010278.0,68106245.0,Certified-Fresh,81.0
tt0109842,Fresh,1994,114,11933,3500000.0,8094616.0,8094616.0,Fresh,85.0
tt0120679,Frida,2002,123,79690,12000000.0,25885000.0,56298474.0,Certified-Fresh,85.0
tt0113118,Friday,1995,91,97704,3500000.0,27467564.0,28215918.0,Fresh,91.0
tt0293815,Friday After Next,2002,85,25170,10000000.0,33253609.0,33526835.0,Rotten,75.0
tt0390022,Friday Night Lights,2004,118,58029,30000000.0,61255921.0,61950770.0,Certified-Fresh,85.0
tt0758746,Friday the 13th,2009,97,95041,19000000.0,65002019.0,91509154.0,Rotten,46.0
tt1438176,Fright Night,2011,106,98172,30000000.0,18302607.0,41002607.0,Certified-Fresh,59.0
tt0120680,Frogs for Snakes,1998,108,323,17000000.0,21589.0,21589.0,Rotten,18.0
tt1031241,From Time to Time,2009,92,4522,17000000.0,9051951.0,159640.0,Rotten,60.0
tt0116367,From Dusk Till Dawn,1996,108,281205,19000000.0,25836616.0,25836616.0,Fresh,76.0
tt0120681,From Hell,2001,122,144714,35000000.0,31602566.0,74558115.0,Rotten,66.0
tt1179034,From Paris with Love,2010,92,111044,52000000.0,24077427.0,52844496.0,Rotten,54.0
tt0893412,From Prada to Nada,2011,107,14211,17000000.0,3033623.0,4072098.0,Rotten,41.0
tt0870111,Frost/Nixon,2008,122,101447,25000000.0,18622031.0,27426335.0,Certified-Fresh,88.0
tt0376606,Frozen,2005,90,566,17000000.0,9051951.0,10371451.0,Certified-Fresh,85.0
tt0978759,Frozen River,2008,97,24357,1000000.0,2511476.0,5457664.0,Certified-Fresh,74.0
tt0765451,Fugitive Pieces,2007,104,2329,9480000.0,635783.0,843945.0,Fresh,64.0
tt0106979,Full Contact,1993,96,329,17000000.0,9051951.0,10371451.0,Fresh,72.0
tt0290212,Full Frontal,2002,101,9402,2000000.0,2512846.0,3438804.0,Rotten,27.0
tt0119164,The Full Monty,1997,91,97312,3500000.0,45950122.0,257938649.0,Certified-Fresh,79.0
tt1663143,Fun Size,2012,86,13520,14000000.0,9409538.0,11417362.0,Rotten,47.0
tt1951133,Funeral Kings,2012,85,1123,17000000.0,9051951.0,10371451.0,Fresh,62.0
tt0113133,Funny Bones,1995,128,3471,17000000.0,532268.0,532268.0,Fresh,82.0
tt1201167,Funny People,2009,146,113065,75000000.0,51855045.0,71585235.0,Fresh,48.0
tt0422295,Fur: An Imaginary Portrait of Diane Arbus,2006,122,15068,16800000.0,223202.0,2312717.0,Rotten,63.0
tt1701215,Future Weather,2012,100,490,17000000.0,9051951.0,10371451.0,Fresh,55.0
tt0116384,Gabbeh,1996,75,2968,17000000.0,532629.0,532629.0,Fresh,79.0
tt0435479,Gabrielle,2005,90,1820,17000000.0,332829.0,2775311.0,Fresh,76.0
tt0177789,Galaxy Quest,1999,102,146064,45000000.0,71583916.0,90683916.0,Certified-Fresh,79.0
tt0404978,Gambit,2012,89,23208,17000000.0,9051951.0,10200000.0,Rotten,23.0
tt1446072,Game of Death,2011,98,6411,13000000.0,9051951.0,189805.0,Rotten,23.0
tt0425055,Game 6,2005,87,2451,1000000.0,129664.0,129664.0,Fresh,38.0
tt0262429,Gamer,2001,92,277,3570000.0,9051951.0,10371451.0,Rotten,39.0
tt0459293,"Gandhi, My Father",2007,136,1556,17000000.0,242967.0,1983906.0,Rotten,71.0
tt0118900,Gang Related,1997,116,7813,17000000.0,5906773.0,5906773.0,Rotten,65.0
tt0217505,Gangs of New York,2002,167,396984,100000000.0,77812000.0,193772504.0,Certified-Fresh,81.0
tt0210065,Gangster No. 1,2000,103,12968,17000000.0,30915.0,30915.0,Fresh,77.0
tt0280696,Garage Days,2002,105,2643,6000000.0,32500.0,716888.0,Rotten,61.0
tt0828393,Garden Party,2008,88,3298,17000000.0,21886.0,21886.0,Rotten,25.0
tt0333766,Garden State,2004,102,205293,2500000.0,26782316.0,35825316.0,Certified-Fresh,88.0
tt0833960,Gardens of the Night,2008,110,4146,2300000.0,11436.0,11436.0,Rotten,66.0
tt0104321,Gas Food Lodging,1992,101,3407,17000000.0,1342613.0,1342613.0,Fresh,74.0
tt0119177,Gattaca,1997,106,275738,36000000.0,12532777.0,12532777.0,Certified-Fresh,87.0
tt0235412,Gaudi Afternoon,2001,97,1082,17000000.0,5858.0,65115.0,Rotten,45.0
tt2106739,Gayby,2012,85,2508,17000000.0,14062.0,14062.0,Fresh,55.0
tt0327761,Gemini,2002,147,847,17000000.0,9051951.0,10371451.0,Certified-Fresh,41.0
tt1971403,General Education,2012,94,735,17000000.0,8601.0,8601.0,Rotten,38.0
tt0144214,The General's Daughter,1999,116,52364,95000000.0,102705852.0,149705852.0,Rotten,46.0
tt1718158,Generation Um...,2012,97,3803,1700000.0,9051951.0,10371451.0,Rotten,22.0
tt1161418,Gentlemen Broncos,2009,89,10778,10000000.0,113682.0,118492.0,Rotten,44.0
tt0791304,Georgia Rule,2007,113,23695,20000000.0,19103072.0,25000167.0,Rotten,52.0
tt0107002,Germinal,1993,160,4667,3220140.0,9051951.0,10371451.0,Fresh,75.0
tt0302674,Gerry,2002,103,17659,3500000.0,254683.0,254683.0,Fresh,61.0
tt1194263,Get Low,2009,103,21904,7000000.0,9176933.0,10522511.0,Certified-Fresh,75.0
tt0116404,Get on the Bus,1996,120,5029,2400000.0,5754249.0,5754249.0,Certified-Fresh,71.0
tt0162973,Get Real,1998,108,12219,17000000.0,1152979.0,1176597.0,Certified-Fresh,84.0
tt0430308,Get Rich or Die Tryin',2005,117,43477,40000000.0,30985352.0,46563961.0,Rotten,70.0
tt0113161,Get Shorty,1995,105,74583,30250000.0,72101622.0,115101622.0,Certified-Fresh,70.0
tt0425061,Get Smart,2008,110,200748,80000000.0,130319208.0,230685453.0,Rotten,67.0
tt1567609,Get the Gringo,2012,96,102076,20000000.0,9051951.0,8826837.0,Certified-Fresh,68.0
tt0449951,Ghajini,2005,175,12494,1560000.0,9051951.0,10371451.0,Rotten,71.0
tt0116409,The Ghost and the Darkness,1996,110,55403,55000000.0,38619405.0,38619405.0,Rotten,75.0
tt0107009,Ghost in the Machine,1993,95,3183,12000000.0,5086909.0,5086909.0,Rotten,23.0
tt0259324,Ghost Rider,2007,110,219971,110000000.0,115802596.0,228738393.0,Rotten,48.0
tt1071875,Ghost Rider: Spirit of Vengeance,2011,96,109111,57000000.0,51774002.0,132563930.0,Rotten,31.0
tt0288477,Ghost Ship,2002,91,91847,20000000.0,30113491.0,68349884.0,Rotten,37.0
tt0162346,Ghost World,2001,111,111652,7000000.0,6217849.0,8764007.0,Certified-Fresh,84.0
tt0821640,Ghosts of Girlfriends Past,2009,115,82511,37500000.0,55250026.0,102366815.0,Rotten,40.0
tt0116410,Ghosts of Mississippi,1996,130,9957,36000000.0,13323144.0,13323144.0,Rotten,62.0
tt0119173,G.I. Jane,1997,125,72116,50000000.0,48169156.0,48169156.0,Rotten,53.0
tt1046173,G.I. Joe: The Rise of Cobra,2009,118,196946,175000000.0,150201498.0,302469017.0,Rotten,50.0
tt0299930,Gigli,2003,121,45680,54000000.0,6087542.0,7266209.0,Rotten,13.0
tt0364376,The Gingerdead Man,2005,70,3451,17000000.0,9051951.0,10371451.0,Fresh,28.0
tt2115295,Ginger & Rosa,2012,90,10294,17000000.0,1012973.0,1674776.0,Certified-Fresh,50.0
tt0210070,Ginger Snaps,2000,108,40897,5000000.0,2554.0,2554.0,Certified-Fresh,78.0
tt0138467,Girl,1998,99,2656,17000000.0,9051951.0,10371451.0,Certified-Fresh,72.0
tt0172493,"Girl, Interrupted",1999,127,160231,40000000.0,28912646.0,48350205.0,Rotten,84.0
tt1698648,Girl Most Likely,2012,103,14612,17000000.0,1378591.0,2085617.0,Rotten,33.0
tt0385988,Red Riding Hood,2006,82,1030,1600000.0,9051951.0,10371451.0,Rotten,39.0
tt0210075,Girlfight,2000,110,9264,1000000.0,1565852.0,1666028.0,Certified-Fresh,75.0
tt0414714,Girlfriend,2004,126,332,17000000.0,9051951.0,10371451.0,Rotten,74.0
tt1103982,The Girlfriend Experience,2009,77,15711,1700000.0,695840.0,1060941.0,Fresh,35.0
tt2036376,Girls Against Boys,2012,93,3379,17000000.0,7529.0,7529.0,Rotten,29.0
tt0339071,Girls Will Be Girls,2003,79,1355,17000000.0,148047.0,148047.0,Rotten,80.0
tt0104346,Gladiator,1992,101,8035,20000000.0,9223441.0,9223441.0,Certified-Fresh,87.0
tt0221218,The Glass House,2001,106,32222,30000000.0,18150259.0,23619609.0,Rotten,39.0
tt0104348,Glengarry Glen Ross,1992,100,93872,12500000.0,10725228.0,10725228.0,Certified-Fresh,88.0
tt0116421,The Glimmer Man,1996,91,18516,45000000.0,20351264.0,20351264.0,Rotten,38.0
tt0118589,Glitter,2001,104,21298,22000000.0,4274407.0,5271666.0,Rotten,48.0
tt0120683,Gloria,1999,108,5356,30000000.0,4197729.0,4197729.0,Fresh,67.0
tt1319694,Glorious 39,2009,129,5098,5106000.0,9051951.0,182253.0,Rotten,42.0
tt0473360,Goal II: Living the Dream,2007,115,31069,10000000.0,225067.0,7864905.0,Rotten,62.0
tt1577052,Goats,2012,94,4954,5000000.0,9051951.0,10371451.0,Rotten,39.0
tt1912398,God Bless America,2011,105,67436,17000000.0,122550.0,393880.0,Fresh,68.0
tt0176774,"God, Sex & Apple Pie",1998,97,212,17000000.0,9051951.0,10371451.0,Rotten,40.0
tt0279111,Gods and Generals,2003,219,15189,56000000.0,12882934.0,12923936.0,Rotten,64.0
tt0120684,Gods and Monsters,1998,105,28872,10000000.0,6451628.0,6451628.0,Certified-Fresh,83.0
tt0335121,Godsend,2004,102,24618,25000000.0,14379751.0,30120671.0,Rotten,20.0
tt1242539,Godspeed,2009,99,513,17000000.0,9051951.0,10371451.0,Rotten,20.0
tt0120685,Godzilla,1998,139,179769,130000000.0,136314294.0,379014294.0,Certified-Fresh,66.0
tt0295605,Going Shopping,2005,106,154,17000000.0,31908.0,31908.0,Rotten,40.0
tt0431091,Going Under,2004,98,254,50000.0,3917.0,3917.0,Rotten,50.0
tt0414055,Elizabeth: The Golden Age,2007,114,66019,55000000.0,16383509.0,75782758.0,Rotten,59.0
tt0200669,The Golden Bowl,2000,130,4171,15000000.0,3050532.0,5753678.0,Rotten,39.0
tt0113189,GoldenEye,1995,130,234604,60000000.0,106429941.0,352194034.0,Certified-Fresh,83.0
tt1092005,Golmaal Returns,2008,135,6828,17000000.0,9051951.0,18592306.0,Rotten,33.0
tt0339079,Gone,2002,80,1190,17000000.0,9051951.0,10371451.0,Rotten,42.0
tt0452623,Gone Baby Gone,2007,114,245667,19000000.0,20292962.0,34612443.0,Certified-Fresh,86.0
tt0119214,Gone Fishin',1997,94,9330,53000000.0,19745922.0,19745922.0,Rotten,37.0
tt1132588,Gooby,2009,95,704,17000000.0,3234.0,3234.0,Rotten,22.0
tt0243931,Good Advice,2001,93,6656,17000000.0,9051951.0,475628.0,Rotten,49.0
tt0119215,Good Burger,1997,95,25675,9000000.0,23712993.0,23712993.0,Rotten,63.0
tt0482517,A Good Day to Be Black & Sexy,2008,92,428,17000000.0,8629.0,8629.0,Fresh,51.0
tt0944101,Good Dick,2008,86,7673,17000000.0,27595.0,39924.0,Rotten,51.0
tt1783285,Good for Nothing,2011,92,743,17000000.0,9051951.0,186119.0,Rotten,50.0
tt0452624,The Good German,2006,105,23778,32000000.0,1308696.0,5914908.0,Rotten,33.0
tt1247662,The Good Guy,2009,90,9063,10000000.0,100688.0,100688.0,Rotten,30.0
tt0452625,Good Luck Chuck,2007,101,84719,25000000.0,35017297.0,59768495.0,Rotten,57.0
tt0109920,A Good Man in Africa,1994,94,2296,20000000.0,2308390.0,2308390.0,Rotten,27.0
tt0484111,The Good Night,2007,93,8184,15000000.0,22441.0,508084.0,Rotten,33.0
tt0343737,The Good Shepherd,2006,167,97190,110000000.0,59952835.0,100266865.0,Rotten,51.0
tt0107034,The Good Son,1993,87,35801,17000000.0,44789789.0,60613008.0,Rotten,54.0
tt0119217,Good Will Hunting,1997,126,837379,10000000.0,138433435.0,225933435.0,Certified-Fresh,94.0
tt0379306,A Good Woman,2004,93,11296,17000000.0,238609.0,6878433.0,Rotten,49.0
tt0401445,A Good Year,2006,117,86962,35000000.0,7459300.0,42269923.0,Rotten,65.0
tt0119219,Goodbye Lover,1998,102,3592,20000000.0,1940299.0,1940299.0,Rotten,38.0
tt1095442,Goodbye Solo,2008,91,5516,17000000.0,870781.0,942209.0,Certified-Fresh,82.0
tt1092633,"The Goods: Live Hard, Sell Hard",2009,89,20547,10000000.0,15122676.0,15300885.0,Rotten,37.0
tt0113198,A Goofy Movie,1995,78,44827,18000000.0,35348597.0,35348597.0,Rotten,70.0
tt1456635,Goon,2011,92,82966,17000000.0,4168528.0,6985158.0,Certified-Fresh,71.0
tt0113199,Gordy,1994,90,1838,17000000.0,3941146.0,3941146.0,Rotten,24.0
tt0280707,Gosford Park,2001,131,78935,19800000.0,41308615.0,87754044.0,Certified-Fresh,78.0
tt0451069,The Gospel,2005,105,1984,4000000.0,15778152.0,15778152.0,Rotten,75.0
tt0810880,Gospel Hill,2008,99,868,6000000.0,9051951.0,10371451.0,Rotten,36.0
tt0176783,Gossip,2000,90,14277,24000000.0,5108820.0,12591270.0,Rotten,47.0
tt0348836,Gothika,2003,98,104744,40000000.0,59694580.0,141591324.0,Rotten,45.0
tt0120687,The Governess,1998,115,2831,17000000.0,3719509.0,3719509.0,Fresh,50.0
tt0455957,Goya's Ghosts,2006,113,29032,50000000.0,1000626.0,9448082.0,Rotten,57.0
tt1525366,Grabbers,2012,94,16695,5520000.0,9051951.0,427335.0,Fresh,51.0
tt0772168,Grace Is Gone,2007,85,9016,2000000.0,50899.0,1080022.0,Fresh,60.0
tt0116442,Grace of My Heart,1996,116,3528,5000000.0,660313.0,660313.0,Fresh,80.0
tt2131523,Graceland,2012,84,1226,17000000.0,24529.0,24529.0,Fresh,71.0
tt0441007,Gracie,2007,95,4000,9000000.0,2956339.0,3826568.0,Fresh,58.0
tt0475286,Graduation,2007,89,1612,17000000.0,9051951.0,10371451.0,Rotten,63.0
tt1205489,Gran Torino,2008,116,707142,33000000.0,148095302.0,269958228.0,Certified-Fresh,90.0
tt0338075,Grand Theft Parsons,2003,88,3324,17000000.0,9051951.0,6876.0,Rotten,52.0
tt0456554,Grandma's Boy,2006,94,76640,17000000.0,6090172.0,6566277.0,Rotten,85.0
tt0113211,The Grass Harp,1995,107,2952,8000000.0,559771.0,559771.0,Rotten,56.0
tt1634286,Grassroots,2012,98,1047,17000000.0,12356.0,19492.0,Rotten,44.0
tt1703199,Grave Encounters,2011,92,51382,79000.0,9051951.0,4055919.0,Fresh,49.0
tt2231554,Grave Encounters 2,2012,98,22498,1400000.0,9051951.0,1552486.0,Rotten,27.0
tt0435653,The Gravedancers,2006,95,9181,17000000.0,321875.0,478535.0,Fresh,45.0
tt0427309,The Great Debaters,2007,126,55222,15000000.0,30236407.0,30271556.0,Certified-Fresh,86.0
tt0119223,Great Expectations,1998,111,50455,25000000.0,26420672.0,55494066.0,Fresh,49.0
tt0402230,The Great New Wonderful,2005,87,1392,500000.0,150142.0,193968.0,Fresh,45.0
tt0326905,The Great Raid,2005,132,21056,80000000.0,10167373.0,10777375.0,Rotten,70.0
tt0116448,The Great White Hype,1996,91,8314,17000000.0,8008255.0,8008255.0,Rotten,34.0
tt0826547,Great World of Sound,2007,106,1099,17000000.0,22011.0,22011.0,Certified-Fresh,72.0
tt0388980,The Greatest Game Ever Played,2005,120,27532,26000000.0,15337393.0,15431177.0,Fresh,82.0
tt0109936,Greedy,1994,113,12680,17000000.0,13137484.0,13137484.0,Rotten,47.0
tt0229002,Green Dragon,2001,115,1045,17000000.0,281803.0,281803.0,Fresh,52.0
tt0990407,The Green Hornet,2011,119,153763,120000000.0,98780042.0,227817248.0,Rotten,43.0
tt1133985,Green Lantern,2011,114,263315,200000000.0,116601172.0,219851172.0,Rotten,45.0
tt0120689,The Green Mile,1999,189,1112336,60000000.0,136801374.0,286801374.0,Certified-Fresh,94.0
tt1234654,Greenberg,2010,107,35592,17000000.0,4234170.0,6344112.0,Certified-Fresh,42.0
tt0203540,Greenfingers,2000,91,5423,1883699.9999999998,1443067.0,1961054.0,Rotten,66.0
tt1059925,Greta,2009,92,9553,17000000.0,9051951.0,10371451.0,Fresh,42.0
tt0473363,Gretchen,2006,98,257,200000.0,9051951.0,10371451.0,Fresh,44.0
tt0128239,Grey Owl,1999,118,3337,30000000.0,632617.0,632617.0,Rotten,56.0
tt0421206,Gridiron Gang,2006,125,54361,30000000.0,38432823.0,41480851.0,Rotten,81.0
tt1509803,Griff the Invisible,2010,90,4615,17000000.0,9051951.0,147831.0,Fresh,52.0
tt0285156,The Groomsmen,2003,85,537,17000000.0,1554.0,1554.0,Rotten,44.0
tt0212974,Groove,2000,86,4009,500000.0,1115313.0,1162001.0,Rotten,80.0
tt0119229,Grosse Pointe Blank,1997,107,86467,15000000.0,28084357.0,28084357.0,Certified-Fresh,87.0
tt0137799,Ground Control,1998,93,2270,17000000.0,9051951.0,10371451.0,Rotten,35.0
tt0107048,Groundhog Day,1993,101,569359,14600000.0,70906973.0,70906973.0,Certified-Fresh,88.0
tt1397502,Grown Up Movie Star,2009,95,359,17000000.0,9051951.0,10371451.0,Fresh,73.0
tt1375670,Grown Ups,2010,102,224280,80000000.0,162001186.0,271457301.0,Rotten,62.0
tt0433386,The Grudge 2,2006,102,46658,20000000.0,39143839.0,70711175.0,Rotten,40.0
tt0113228,Grumpier Old Men,1995,101,23742,25000000.0,71518503.0,71518503.0,Rotten,62.0
tt0107050,Grumpy Old Men,1993,103,42142,17000000.0,70172621.0,70172621.0,Fresh,74.0
tt0109951,Guarding Tess,1994,96,15356,20000000.0,27058304.0,27058304.0,Rotten,48.0
tt0372237,Guess Who,2005,105,39782,35000000.0,68915888.0,103121466.0,Rotten,49.0
tt0186183,The Guilty,2000,108,3166,14000000.0,9051951.0,10371451.0,Rotten,42.0
tt0107057,Guilty as Sin,1993,107,4655,12000000.0,22866222.0,22866222.0,Rotten,34.0
tt1320261,Gulliver's Travels,2010,85,64747,112000000.0,42779261.0,237382724.0,Rotten,27.0
tt1525838,Gun Hill Road,2011,86,1086,17000000.0,148994.0,148994.0,Fresh,68.0
tt0171356,Gun Shy,2000,101,6841,14000000.0,1638202.0,3284444.0,Rotten,37.0
tt0104377,Guncrazy,1992,97,2118,800000.0,114516.0,114516.0,Fresh,40.0
tt1376195,Gunless,2010,89,3488,7900000.0,9051951.0,10371451.0,Rotten,64.0
tt1506459,Gut,2012,91,870,17000000.0,9051951.0,10371451.0,Rotten,25.0
tt1337193,Guy and Madeline on a Park Bench,2009,82,1403,60000.0,35556.0,35556.0,Fresh,47.0
tt0408828,Guy X,2005,101,1934,17000000.0,9051951.0,42022.0,Rotten,22.0
tt1438298,Guzaarish,2010,126,16914,17000000.0,1017335.0,2043580.0,Fresh,72.0
tt0251110,Gypsy 83,2001,94,1470,17000000.0,29367.0,29367.0,Rotten,78.0
tt0304120,H,2002,106,1709,17000000.0,9051951.0,438227.0,Fresh,52.0
tt1380799,Habermann,2010,104,947,17000000.0,9051951.0,880953.0,Rotten,77.0
tt0113241,Habit,1995,112,1365,200000.0,9051951.0,10371451.0,Fresh,62.0
tt1028532,Hachi: A Dog's Tale,2009,93,245863,16000000.0,9051951.0,46749646.0,Fresh,84.0
tt0113243,Hackers,1995,105,64417,20000000.0,7563728.0,7563728.0,Rotten,68.0
tt0273253,Haiku Tunnel,2001,88,1274,17000000.0,92723.0,92723.0,Fresh,76.0
tt0365296,Hair High,2004,78,848,17000000.0,5342.0,5342.0,Fresh,73.0
tt0427327,Hairspray,2007,117,118172,75000000.0,118871849.0,203552922.0,Certified-Fresh,84.0
tt0412798,Half Light,2006,110,13127,17000000.0,9051951.0,4598371.0,Rotten,46.0
tt0120693,Half Baked,1998,82,57104,8000000.0,17460020.0,17460020.0,Rotten,81.0
tt0468489,Half Nelson,2006,106,83310,700000.0,2697938.0,4660481.0,Certified-Fresh,83.0
tt0297162,Half Past Dead,2002,98,14455,13000000.0,15567860.0,19233280.0,Rotten,37.0
tt0480687,Hall Pass,2011,105,118561,36000000.0,45060734.0,86157237.0,Rotten,40.0
tt0373883,Halloween,2007,109,107123,15000000.0,58272029.0,80460948.0,Certified-Fresh,70.0
tt1311067,Halloween II,2009,105,47460,15000000.0,33392973.0,39421467.0,Rotten,63.0
tt0220506,Halloween: Resurrection,2002,94,36584,13000000.0,30354442.0,37664855.0,Rotten,25.0
tt0116477,Hamlet,1996,242,35549,18000000.0,4708156.0,4770222.0,Fresh,91.0
tt1104733,Hamlet 2,2008,92,16421,9000000.0,4886216.0,4925288.0,Fresh,56.0
tt0448157,Hancock,2008,92,437405,150000000.0,227946274.0,629443428.0,Rotten,59.0
tt1318001,Handsome Harry,2009,94,2073,1000000.0,13500.0,13500.0,Fresh,56.0
tt0162983,Hanging Up,2000,94,11693,60000000.0,36050230.0,51880044.0,Rotten,34.0
